date,model,model_key,period,in_training,knows_2024,action,confidence,reasoning,price,next_day_return,rsi,macd,conf_bin
2021-11-22,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is neutral and MACD is slightly positive, indicating no strong momentum for a buy. Current posit",442.0374450683594,0.1326090463974916,58.62618409623246,1.121375896595945,70-80
2021-11-23,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 60 indicating potential overbought conditions, while MACD is positive suggesting upward",442.6236267089844,0.26698352876479703,61.03404489130916,1.0648854102244147,60-70
2021-11-24,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 65, indicating potential overbought conditions, and MACD is positive but not strong eno",443.80535888671875,-2.2303280551900784,65.68012083029286,1.028207244758031,60-70
2021-11-26,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI is low (30.5), indicating potential oversold conditions, and MACD is positive, suggesting upward",433.90704345703125,1.2266896680650063,30.515286908156867,0.8305816614104733,70-80
2021-11-29,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns are mixed, indicating no strong signal",439.229736328125,-1.9457738239160416,47.84192208198292,0.7367229269404509,60-70
2021-11-30,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions, suggesting a potential reversal; MACD is positive, indicating upw",430.6833190917969,-1.1107425681292193,32.72400394076509,0.5175285215730437,70-80
2021-12-01,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions, suggesting a potential reversal. MACD is positive, indicating upw",425.8995361328125,1.531648747810599,27.177406327188535,0.242530938076123,70-80
2021-12-02,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and the price is below the lower Bollinger Band, indicati",432.4228210449219,-0.8701355737492422,42.509434017974165,0.13980033501813244,60-70
2021-12-03,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI indicates oversold conditions, but MACD is negative and returns are declining, suggesting cautio",428.66015625,1.1843302054001859,37.284942596708675,-0.008903275653721768,70-80
2021-12-06,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns show a downward trend. No clear buy si",433.7369079589844,2.0684823162622656,47.357378381049635,-0.03142031455250856,60-70
2021-12-07,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 60, indicating potential overbought conditions, but MACD is positive and returns are st",442.70867919921875,0.2647815026982636,60.34435088165351,0.11386638138878792,70-80
2021-12-08,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 60 indicating potential overbought conditions, and MACD is positive but not strong enou",443.8808898925781,-0.6751419671615633,61.76632549944331,0.24636831996321076,60-70
2021-12-09,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns are mixed, indicating no strong signal",440.8840637207031,0.94135837826399,55.857858140204314,0.2957475930588858,60-70
2021-12-10,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 60 indicating potential overbought conditions, and MACD is positive but not strongly bu",445.03436279296875,-0.8858397439299726,61.710693674106786,0.40107127087023076,70-80
2021-12-13,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns are mixed, indicating no strong signal",441.0920715332031,-0.6879966070983179,53.88066919119559,0.4141838252274241,60-70
2021-12-14,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is neutral, MACD is slightly positive, and recent returns show a downward trend, indicating no s",438.057373046875,1.5625043541068973,48.4234300130939,0.36455389937423427,70-80
2021-12-15,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and short-term returns are mixed; no clear signal to ente",444.90203857421875,-0.8818709679632053,59.18242678323347,0.43708234916351085,60-70
2021-12-16,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"The indicators show a neutral RSI and MACD, with no clear buy or sell signal. The recent returns are",440.97857666015625,-1.0642778477432446,52.00702173841246,0.42673435579883273,60-70
2021-12-17,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns are negative, indicating uncertainty i",436.28533935546875,-1.0633456531589758,44.551662915211544,0.329322353602459,60-70
2021-12-20,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 40 indicating potential oversold conditions, but MACD is positive and recent returns ar",431.6461181640625,1.775903587199834,38.29095754971298,0.16255614546568098,60-70
2021-12-21,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and short-term returns are mixed; no strong signal to ent",439.3117370605469,0.999870305494821,51.33059307210247,0.16599292609567373,60-70
2021-12-22,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns are mixed, indicating no strong moment",443.70428466796875,0.6221963062601032,57.296750738753346,0.2463151089438549,60-70
2021-12-23,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 60 indicating potential overbought conditions, and MACD is positive but not strong enou",446.4649963378906,1.4152380438100076,60.783052236450985,0.3551502187786795,70-80
2021-12-27,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is approaching overbought territory, indicating potential price reversal, while recent returns a",452.7835388183594,-0.08172915325267427,67.73859550730293,0.5427807401018059,70-80
2021-12-28,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is high but not overbought; MACD is positive indicating potential upward momentum, but recent re",452.4134826660156,0.12792177371727664,66.9363306028254,0.6815194390191338,70-80
2021-12-29,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is approaching overbought territory, suggesting caution. Current indicators show positive return",452.9922180175781,-0.27645493368915197,67.62817601599927,0.7912957508745213,70-80
2021-12-30,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 60 indicating potential overbought conditions, and the MACD is positive but not strongl",451.7398986816406,-0.25201631630847876,64.270397959093,0.8492618293741075,70-80
2021-12-31,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 60 indicating potential overbought conditions, and MACD is positive but not strongly bu",450.6014404296875,0.5789923244404971,61.0888658923874,0.8653569614395649,70-80
2022-01-03,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 65 indicating overbought conditions, suggesting caution. Current position is FLAT.",453.21038818359375,-0.03348641601615965,65.59260558399488,0.9073582840159208,70-80
2022-01-04,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 65, indicating overbought conditions, and the position is currently FLAT.",453.0586242675781,-1.9202031547589926,65.08696206785056,0.9314685629279208,70-80
2022-01-05,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 50 indicating potential weakness, and MACD is positive but not strong enough to warrant",444.3589782714844,-0.09395803995053686,43.1072888197017,0.8017213023190297,60-70
2022-01-06,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 50 indicating potential weakness, and MACD is positive but not strong enough to warrant",443.94146728515625,-0.3953509826099766,42.31598024776695,0.6697774524046821,60-70
2022-01-07,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates a potential oversold condition, but MACD is positive and returns are mixed, suggesting",442.18634033203125,-0.12444130471300774,38.8562328715112,0.5287314918136582,60-70
2022-01-10,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates potential oversold conditions, but MACD is neutral and returns are negative, suggestin",441.6360778808594,0.9108296834661189,37.7400091852235,0.4006887915748488,60-70
2022-01-11,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns are mixed, indicating no strong moment",445.65863037109375,0.2703627703850353,49.883668216097675,0.3646257033770586,60-70
2022-01-12,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"The indicators show a neutral RSI and positive returns, suggesting stability. No action is warranted",446.863525390625,-1.377862630869564,53.04873723976558,0.355655267891571,70-80
2022-01-13,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates potential oversold conditions, but MACD is neutral and price is declining. No clear bu",440.70635986328125,0.04089725786171616,38.6546246099364,0.23871862181954256,60-70
2022-01-14,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates potential for upward movement but is still below 40, suggesting weakness. MACD is posi",440.8865966796875,-1.7709593401302404,39.21173362859079,0.14369182727919277,60-70
2022-01-18,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions, suggesting a potential reversal; MACD is negative but close to ze",433.07867431640625,-1.0383604622664744,26.96929685309908,-0.07492033822940412,70-80
2022-01-19,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI is significantly low at 22.3, indicating potential oversold conditions, which may lead to a pric",428.5817565917969,-1.1067970580827757,22.335165291452682,-0.3336704325303481,70-80
2022-01-20,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,85,"RSI is very low (18.5), indicating oversold conditions, suggesting a potential reversal. The positio",423.8382263183594,-1.9630652524050607,18.471970525493248,-0.6272099024493294,80-90
2022-01-21,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,85,"RSI is extremely low (13.7), indicating potential oversold conditions, and the price is likely to re",415.51800537109375,0.4246643615815726,13.682365422716558,-1.0238133989493465,80-90
2022-01-24,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,85,"RSI is significantly low (18.8), indicating oversold conditions, suggesting a potential reversal. MA",417.2825622558594,-1.2208930914984206,18.83248643780817,-1.2737499862487636,80-90
2022-01-25,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,85,"RSI is significantly low at 15.7, indicating potential oversold conditions, suggesting a buying oppo",412.18798828125,-0.2508851984396321,15.709918168021403,-1.5750686341956173,80-90
2022-01-26,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,85,"RSI is extremely low (15.1), indicating potential oversold conditions, which often precedes a price ",411.15386962890625,-0.49379151453793346,15.1226420280654,-1.805403600712634,80-90
2022-01-27,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,85,"RSI is extremely low (13.9), indicating oversold conditions, suggesting a potential reversal. MACD i",409.1236267089844,2.4835517813710073,13.941997962570454,-2.0115107336083464,80-90
2022-01-28,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 50 indicating potential weakness, and MACD is negative suggesting downward momentum. Cu",419.284423828125,1.8010843786701702,40.68387001919107,-1.8977973195655105,60-70
2022-01-31,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and short-term returns are positive but long-term returns",426.8360900878906,0.6756984291711454,53.16454801759384,-1.651842493145606,60-70
2022-02-01,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates a neutral condition, MACD is slightly negative, and the recent 1-day return is positiv",429.72021484375,0.9714104153433878,57.13874520939908,-1.4032410164773332,60-70
2022-02-02,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 60 indicating potential overbought conditions, and MACD is negative suggesting bearish ",433.8945617675781,-2.3504878407484386,62.45868354721732,-1.1128606090381332,60-70
2022-02-03,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns are mixed, indicating no strong signal",423.6959228515625,0.4702071527495466,46.26913659679977,-1.0965264358313882,60-70
2022-02-04,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral and MACD is slightly negative, indicating no strong momentum for buying or selling.",425.68817138671875,-0.32092738163087553,49.23502788501342,-1.007996714527968,60-70
2022-02-07,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral and MACD is slightly negative, indicating no strong momentum for a buy. Current posit",424.322021484375,0.8227883060235586,47.17466835512759,-0.9598508016806149,60-70
2022-02-08,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and short-term returns are mixed, indicating no strong si",427.81329345703125,1.4636283573821185,52.97711703441762,-0.8361333769449362,60-70
2022-02-09,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 60 indicating potential overbought conditions, while MACD is negative suggesting bearis",434.07489013671875,-1.7965776433611191,61.68621946022823,-0.6101255728348173,60-70
2022-02-10,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"The RSI is neutral (48.7), indicating no strong momentum, and the MACD is slightly negative, suggest",426.2763977050781,-1.9718682939314003,48.71925652371203,-0.589457507421618,60-70
2022-02-11,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates oversold conditions, but MACD is negative and recent returns are declining. No clear b",417.87078857421875,-0.32693848368374745,38.62222251098139,-0.7294865757543451,60-70
2022-02-14,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 40 indicating potential oversold conditions, but MACD is negative and returns are decli",416.5046081542969,1.6127024404926527,37.177257634424066,-0.8504539702006481,60-70
2022-02-15,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns indicate a downward trend. No clear bu",423.2215881347656,0.1120771553472455,48.17645616261964,-0.7922374535373851,60-70
2022-02-16,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns indicate a downward trend. No clear bu",423.6959228515625,-2.136142984692513,48.90537327475358,-0.7384047196265551,60-70
2022-02-17,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is below 40 indicating potential weakness, and MACD is negative, suggesting a bearish trend. Cur",414.6451721191406,-0.6474968560235772,37.34176282137663,-0.8776607475369819,70-80
2022-02-18,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates oversold conditions, but MACD and Bollinger Bands suggest bearish momentum. Current po",411.9603576660156,-1.0731961209018315,34.545929139540405,-1.0224070558097895,60-70
2022-02-22,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI is below 30, indicating oversold conditions, suggesting a potential reversal. MACD is negative b",407.5392150878906,-1.7738554294907671,30.24347406758207,-1.2183660917278487,70-80
2022-02-23,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions (24.5), suggesting a potential reversal. Current position is FLAT,",400.31005859375,1.5049217220538313,24.489151360414354,-1.517747627529026,70-80
2022-02-24,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates potential for oversold conditions, but MACD is negative and recent returns are declini",406.33441162109375,2.2064000223511293,36.1673556182703,-1.5740325454575137,60-70
2022-02-25,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns are mixed, indicating no strong moment",415.2997741699219,-0.2558466398643877,49.56196917203751,-1.4106881655158756,60-70
2022-02-28,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns show mixed performance. No clear signa",414.23724365234375,-1.5230305960205803,48.179451577658746,-1.3170368864994513,60-70
2022-03-01,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 50 indicating potential weakness, and MACD is negative, suggesting a bearish trend. Cur",407.92828369140625,1.839620785346363,40.44915983592853,-1.3681521310634512,60-70
2022-03-02,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns show mixed performance. No clear signa",415.4326171875,-0.4978587950719704,51.196221511301445,-1.2076823598522106,60-70
2022-03-03,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly negative, and recent returns show mixed performance. No clear signa",413.3643493652344,-0.8124474026555584,48.41748945729991,-1.13291391031614,60-70
2022-03-04,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is negative, and recent returns are declining, indicating no strong momentum fo",410.0059814453125,-2.9479103802613427,43.94837957906207,-1.1306865338172034,60-70
2022-03-07,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates oversold conditions, but MACD is negative and returns are declining, suggesting cautio",397.91937255859375,-0.758185698283198,31.770596423737317,-1.3847683559078496,60-70
2022-03-08,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions, suggesting a potential reversal; MACD is negative but may improve",394.90240478515625,2.681086991028403,29.422484362239786,-1.613864879738814,70-80
2022-03-09,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD indicates slight bearish momentum, and recent returns show a downward trend. No",405.4900817871094,-0.4515507862175139,45.679335959643154,-1.5122554208217887,60-70
2022-03-10,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,The indicators suggest a bearish trend with RSI below 50 and negative MACD. Current position is FLAT,403.6590881347656,-1.2715182261026081,43.67205677122132,-1.4911829279669655,60-70
2022-03-11,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is below 40 indicating potential oversold conditions, but MACD is negative and returns are decli",398.5264892578125,-0.7308340140942837,38.237371233135704,-1.5737474297899827,70-80
2022-03-14,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is below 40 indicating potential oversold conditions, but MACD is negative and returns are decli",395.6139221191406,2.1990550837556855,35.35648330725124,-1.6760026812753306,70-80
2022-03-15,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral and MACD is slightly negative, indicating no strong momentum for a buy. Recent return",404.3136901855469,2.217404756188057,48.68208858537203,-1.5191106968175883,60-70
2022-03-16,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 50 indicating potential upward momentum, but MACD is negative suggesting caution. Curre",413.2789611816406,1.2510850241742144,58.784521406845236,-1.2035577113466025,60-70
2022-03-17,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 60 indicating potential overbought conditions, and MACD is negative suggesting bearish ",418.4494323730469,1.095294102117217,63.55837738342745,-0.8578978897896928,60-70
2022-03-18,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is approaching overbought territory, and MACD is negative, indicating potential weakness. Curren",423.0326843261719,-0.02924555626613312,67.41826522706769,-0.4961484439227875,70-80
2022-03-21,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 65 indicating potential overbought conditions, and MACD is negative suggesting bearish ",422.9089660644531,1.1701428234230038,67.1965823502122,-0.21675094184330934,70-80
2022-03-22,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 70 indicating overbought conditions, suggesting a potential price pullback. Current pos",427.85760498046875,-1.28783531114538,71.51885262061298,0.09694438674202724,70-80
2022-03-23,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 60 indicating potential overbought conditions, and MACD is positive suggesting upward m",422.3475036621094,1.507419027141399,61.16468288534894,0.2400057352778332,60-70
2022-03-24,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is high (67.4), indicating potential overbought conditions, while MACD is positive. Given the cu",428.71405029296875,0.4883791418940353,67.44770514968289,0.4616556762794297,70-80
2022-03-25,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 70, indicating overbought conditions, suggesting a potential price pullback. Current po",430.80780029296875,0.7112917953262521,69.3305581796512,0.6685384587277283,60-70
2022-03-28,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 70 indicating overbought conditions, suggesting a potential price pullback. Current pos",433.8721008300781,1.2370929388587193,72.05966685949086,0.8752807257427043,70-80
2022-03-29,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is above 70 indicating overbought conditions, suggesting a potential price pullback.",439.239501953125,-0.6174807197943499,76.3186175552253,1.1158640944192202,60-70
2022-03-30,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is above 70 indicating overbought conditions, suggesting a potential price decline. Current posi",436.52728271484375,-1.5391433213046368,70.08941946875697,1.258532248145971,70-80
2022-03-31,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns show mixed performance. No clear signa",429.8085021972656,0.28341450720730244,56.83078319823084,1.2469467969361254,60-70
2022-04-01,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"The RSI is above 50 indicating bullish momentum, but the MACD is only slightly positive and the pric",431.0266418457031,0.8566696363414561,58.47409520765522,1.2273760136620027,60-70
2022-04-04,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is high but not overbought; MACD is positive indicating upward momentum, but current position is",434.7191162109375,-1.263134898471563,63.353300022987874,1.258374792052138,70-80
2022-04-05,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns indicate potential for growth, but cur",429.22802734375,-0.9999257729003452,52.72354127354974,1.1907671575204926,60-70
2022-04-06,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns show a decline over 5 days, indicating",424.9360656738281,0.5038958856474318,45.79395108862694,1.0422713587783936,60-70
2022-04-07,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, indicating no strong momentum; MACD is slightly positive but not enough to trigger a",427.0773010253906,-0.2674127900101131,49.60665142725445,0.9400876183414182,60-70
2022-04-08,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns show a potential upward trend over 20 ",425.93524169921875,-1.7092227108802205,47.54842467017494,0.8343090127743764,60-70
2022-04-11,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 40 indicating potential oversold conditions, but MACD is positive and price is below th",418.6550598144531,-0.3705218555775325,36.430574844016405,0.6140994464347459,60-70
2022-04-12,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 35 indicating potential oversold conditions, but MACD is positive and returns are mixed",417.1038513183594,1.1453607380751851,34.450179004131954,0.3951121728727627,60-70
2022-04-13,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD shows slight positive momentum, and recent returns are mixed, indicating no str",421.8811950683594,-1.2451712406132964,45.062678575016726,0.30512197593619134,60-70
2022-04-14,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates potential for oversold conditions, but MACD is positive and returns are negative, sugg",416.6280517578125,0.04111465017606619,37.38361687959654,0.1370213514682204,60-70
2022-04-18,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates potential for upward movement but is still below 40, suggesting weakness. MACD is slig",416.7993469238281,1.6142491540108495,37.78252903718792,0.004021049718534246,60-70
2022-04-19,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"Current indicators show a neutral RSI and MACD, with slight positive returns. No clear buy signal wh",423.52752685546875,-0.0741453291685179,51.7218174458501,0.028134678287826637,70-80
2022-04-20,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is slightly positive, and recent returns show mixed performance. No clear buy o",423.2135009765625,-1.4953568899599534,51.10520942203499,0.040872124204284176,60-70
2022-04-21,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"Indicators suggest a bearish trend with RSI below 50 and negative MACD, indicating potential further",416.88494873046875,-2.743906768763571,40.01289431494569,-0.06996447819158252,60-70
2022-04-22,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI is below 30 indicating oversold conditions, suggesting a potential reversal. The position is FLA",405.4460144042969,0.579745597789505,27.54429259365395,-0.38596884824568983,70-80
2022-04-25,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,70,"RSI indicates oversold conditions, suggesting a potential reversal. The price is low relative to rec",407.79656982421875,-2.896073676249622,32.5293003101697,-0.5780071108135275,60-70
2022-04-26,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions, suggesting a potential reversal; favorable entry point.",395.9864807128906,0.2811797604519439,23.254099110348164,-0.9831181389535945,70-80
2022-04-27,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,70,"RSI indicates oversold conditions, suggesting a potential reversal. The price has shown a slight pos",397.09991455078125,2.5259353359201375,25.562955322900663,-1.2498584002991502,60-70
2022-04-28,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral, MACD is negative, and recent returns indicate a downward trend.",407.1304016113281,-3.6955669013268966,43.29530325950279,-1.2145806113407502,60-70
2022-04-29,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,75,"RSI is below 30 indicating oversold conditions, but MACD is negative and recent returns are declinin",392.0846252441406,0.6019694066600634,30.65579470596498,-1.549283218811116,70-80
2022-05-02,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is below 35 indicating potential oversold conditions, but MACD is negative and returns over 5d a",394.4448547363281,0.4583847220875903,34.13615358655795,-1.6990942825571966,60-70
2022-05-03,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates oversold conditions but MACD is negative, suggesting caution. Current position is FLAT",396.2529296875,3.0452967619028826,36.93397145908912,-1.7597352039488792,60-70
2022-05-04,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI is neutral and MACD is slightly negative, indicating no strong momentum for a buy or sell. The r",408.32000732421875,-3.5542753532742943,52.478999510303595,-1.5045193698304058,60-70
2022-05-05,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates potential for oversold conditions, but MACD is negative and recent returns are declini",393.80718994140625,-0.5968952612134593,39.103518846715275,-1.6710905221721917,60-70
2022-05-06,GPT-4o-mini,gpt-4o-mini,in_training,True,False,HOLD,70,"RSI indicates oversold conditions, but MACD is negative and price is declining. Better to wait for c",391.4565734863281,-3.201723144222113,37.32561303867744,-1.7974555596670345,60-70
2022-05-09,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions, suggesting a potential reversal; MACD is negative but close to a ",378.9232177734375,0.2310544083238497,29.16697306045367,-2.1937600893941767,70-80
2022-05-10,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI is below 30 indicating oversold conditions, suggesting a potential reversal. The price is curren",379.7987365722656,-1.5886308385250736,30.393304473761518,-2.4086778858877618,70-80
2022-05-11,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI is below 30 indicating oversold conditions, suggesting a potential reversal. MACD is negative bu",373.76513671875,-0.10437201409327912,26.71545788477519,-2.723569415132906,70-80
2022-05-12,GPT-4o-mini,gpt-4o-mini,in_training,True,False,BUY,75,"RSI indicates oversold conditions, suggesting a potential reversal; MACD is negative but may indicat",373.3750305175781,2.3907715995574286,26.476440470965315,-2.9201516126677785,70-80
